"id","parent_id/id","code","name"
"sni_46499","","46499","Partihandel med övriga hushållsvaror"
"sni_46510","","46510","Partihandel med datorer och kringutrustning samt programvara"
"sni_46521","","46521","Partihandel med elektronikkomponenter"
"sni_46522","","46522","Partihandel med teleprodukter"
"sni_46610","","46610","Partihandel med jordbruksmaskiner och -utrustning"
"sni_46620","","46620","Partihandel med verktygsmaskiner"
"sni_46630","","46630","Partihandel med gruv-, bygg- och anläggningsmaskiner"
"sni_46640","","46640","Partihandel med textil-, sy- och stickmaskiner"
"sni_46650","","46650","Partihandel med kontorsmöbler"
"sni_46660","","46660","Partihandel med andra kontorsmaskiner och kontorsutrustning"
"sni_46691","","46691","Partihandel med mät- och precisionsinstrument"
"sni_46692","","46692","Partihandel med datoriserad materialhanteringsutrustning"
"sni_46699","","46699","Partihandel med diverse övriga maskiner och utrustning"
"sni_46710","","46710","Partihandel med bränslen"
"sni_46720","","46720","Partihandel med metaller och metallmalmer"
"sni_46731","","46731","Partihandel med virke och andra byggmaterial"
"sni_46732","","46732","Partihandel med sanitetsgods"
"sni_46741","","46741","Partihandel med järnhandelsvaror"
"sni_46742","","46742","Partihandel med VVS-varor"
"sni_46750","","46750","Partihandel med kemiska produkter"
"sni_46761","","46761","Partihandel med industriförnödenheter"
"sni_46762","","46762","Partihandel med emballage"
"sni_46769","","46769","Partihandel med övriga insatsvaror"
"sni_46771","","46771","Partihandel med uttjänta fordon"
"sni_46772","","46772","Partihandel med metallavfall och metallskrot"
"sni_46773","","46773","Partihandel med avfall och skrot av icke-metall"
"sni_46900","","46900","Övrig partihandel"
"sni_47111","","47111","Varuhus- och stormarknadshandel, mest livsmedel, drycker och tobak"
"sni_47112","","47112","Livsmedelshandel med brett sortiment, ej varuhus eller stormarknad"
"sni_47191","","47191","Annan varuhus- och stormarknadshandel"
"sni_47199","","47199","Övrig detaljhandel med brett sortiment"
"sni_47210","","47210","Specialiserad butikshandel med frukt och grönsaker"
"sni_47220","","47220","Specialiserad butikshandel med kött och charkuterier"
"sni_47230","","47230","Specialiserad butikshandel med fisk, skal- och blötdjur"
"sni_47241","","47241","Specialiserad butikshandel med bröd och konditorivaror"
"sni_47242","","47242","Specialiserad butikshandel med konfektyrer"
"sni_47250","","47250","Specialiserad butikshandel med alkoholhaltiga och andra drycker"
"sni_47260","","47260","Specialiserad butikshandel med tobaksvaror"
"sni_47291","","47291","Specialiserad butikshandel med hälsokost"
"sni_47299","","47299","Övrig specialiserad butikshandel med livsmedel"
"sni_47300","","47300","Specialiserad detaljhandel med drivmedel"
"sni_47410","","47410","Specialiserad butikshandel med datorer, programvara, data- och tv-spel"
"sni_47420","","47420","Specialiserad butikshandel med telekommunikationsutrustning"
"sni_47430","","47430","Specialiserad butikshandel med ljud- och bildanläggningar samt videoutrustning"
"sni_47510","","47510","Specialiserad butikshandel med textilier"
"sni_47521","","47521","Specialiserad butikshandel med virke och byggvaror"
"sni_47522","","47522","Specialiserad butikshandel med järn- och VVS-varor"
"sni_47523","","47523","Specialiserad butikshandel med färger, fernissor och lacker"
"sni_47531","","47531","Specialiserad butikshandel med mattor och annan vägg- och golvbeklädnad"
"sni_47532","","47532","Specialiserad butikshandel med inredningstextilier"
"sni_47540","","47540","Specialiserad butikshandel med elektriska hushållsmaskiner och hushållsapparater"
"sni_47591","","47591","Specialiserad butikshandel med möbler för hemmet"
"sni_47592","","47592","Specialiserad butikshandel med kontorsmöbler"
"sni_47593","","47593","Specialiserad butikshandel med glas, porslin och andra bosättningsvaror"
"sni_47594","","47594","Specialiserad butikshandel med belysningsartiklar"
"sni_47595","","47595","Specialiserad butikshandel med musikinstrument och noter"
"sni_47610","","47610","Specialiserad butikshandel med böcker"
"sni_47621","","47621","Specialiserad butikshandel med tidningar"
"sni_47622","","47622","Specialiserad butikshandel med kontorsförbrukningsvaror"
"sni_47630","","47630","Specialiserad butikshandel med inspelade och oinspelade band och skivor för musik och bild"
"sni_47641","","47641","Specialiserad butikshandel med sport- och fritidsartiklar utom cyklar och båtar"
"sni_47642","","47642","Specialiserad butikshandel med cyklar"
"sni_47643","","47643","Specialiserad butikshandel med båtar"
"sni_47650","","47650","Specialiserad butikshandel med spel och leksaker"
"sni_47711","","47711","Specialiserad butikshandel med herr-, dam- och barnkläder, blandat"
"sni_47712","","47712","Specialiserad butikshandel med herrkläder"
"sni_47713","","47713","Specialiserad butikshandel med damkläder"
"sni_47714","","47714","Specialiserad butikshandel med barnkläder"
"sni_47715","","47715","Specialiserad butikshandel med pälsar"
"sni_47721","","47721","Specialiserad butikshandel med skodon"
"sni_47722","","47722","Specialiserad butikshandel med väskor, reseffekter och lädervaror"
"sni_47730","","47730","Apotekshandel"
"sni_47740","","47740","Specialiserad butikshandel med sjukvårdsartiklar"
"sni_47750","","47750","Specialiserad butikshandel med kosmetika och hygienartiklar"
"sni_47761","","47761","Specialiserad butikshandel med blommor och andra växter, frön och gödselmedel"
"sni_47762","","47762","Specialiserad butikshandel med små sällskapsdjur"
"sni_47771","","47771","Specialiserad butikshandel med ur"
"sni_47772","","47772","Specialiserad butikshandel med guldsmedsvaror och smycken"
"sni_47781","","47781","Specialiserad butikshandel med glasögon och andra optiska artiklar utom fotoutrustning"
"sni_47782","","47782","Specialiserad butikshandel med fotoutrustning"
"sni_47783","","47783","Specialiserad butikshandel med konst samt galleriverksamhet"
"sni_47784","","47784","Specialiserad butikshandel med mynt och frimärken"
"sni_47789","","47789","Övrig specialiserad butikshandel"
"sni_47791","","47791","Specialiserad butikshandel med antikviteter och begagnade böcker"
"sni_47792","","47792","Specialiserad butikshandel med övriga begagnade varor"
"sni_47793","","47793","Auktioner i butik"
"sni_47810","","47810","Torg- och marknadshandel med livsmedel, drycker och tobak"
"sni_47820","","47820","Torg- och marknadshandel med textilier, kläder och skodon"
"sni_47890","","47890","Torg- och marknadshandel med övriga varor"
"sni_47911","","47911","Postorderhandel och detaljhandel på Internet med brett sortiment"
"sni_47912","","47912","Postorderhandel och detaljhandel på Internet med beklädnadsvaror"
"sni_47913","","47913","Postorderhandel och detaljhandel på Internet med böcker och andra mediavaror"
"sni_47914","","47914","Postorderhandel och detaljhandel på Internet med datorer och annan elektronisk utrustning"
"sni_47915","","47915","Postorderhandel och detaljhandel på Internet med sport- och fritidsutrustning"
"sni_47916","","47916","Postorderhandel och detaljhandel på Internet med bosättningsvaror"
"sni_47917","","47917","Auktioner på Internet"
"sni_47919","","47919","Postorderhandel och detaljhandel på Internet med övriga varor"
"sni_47991","","47991","Provisionsdetaljhandel (ej auktioner)"
"sni_47992","","47992","Ambulerande och tillfällig handel med livsmedel"
"sni_47993","","47993","Ambulerande och tillfällig handel med övriga varor"
"sni_47994","","47994","Auktioner ej i butik eller på Internet"
"sni_47999","","47999","Övrig detaljhandel ej i butik"
"sni_49100","","49100","Järnvägstransport, passagerartrafik"
"sni_49200","","49200","Järnvägstransport, godstrafik"
"sni_49311","","49311","Linjebussverksamhet"
"sni_49319","","49319","Övrig kollektivtrafik"
"sni_49320","","49320","Taxitrafik"
"sni_49390","","49390","Annan landtransport av passagerare"
"sni_49410","","49410","Vägtransport, godstrafik"
"sni_49420","","49420","Flyttjänster"
"sni_49500","","49500","Transport i rörsystem"
"sni_50101","","50101","Reguljär sjötrafik över hav och kust av passagerare"
"sni_50102","","50102","Icke reguljär sjötrafik över hav och kust av passagerare"
"sni_50201","","50201","Reguljär sjötrafik över hav och kust av gods"
"sni_50202","","50202","Icke reguljär sjötrafik över hav och kust av gods"
"sni_50301","","50301","Reguljär sjötrafik på inre vattenvägar av passagerare"
"sni_50302","","50302","Icke reguljär sjötrafik på inre vattenvägar av passagerare"
"sni_50401","","50401","Reguljär sjötrafik på inre vattenvägar av gods"
"sni_50402","","50402","Icke reguljär sjötrafik på inre vattenvägar av gods"
"sni_51101","","51101","Reguljär lufttransport av passagerare"
"sni_51102","","51102","Icke reguljär lufttransport av passagerare"
"sni_51211","","51211","Reguljär lufttransport av gods"
"sni_51212","","51212","Icke reguljär lufttransport av gods"
"sni_51220","","51220","Rymdfart"
"sni_52100","","52100","Magasinering och varulagring"
"sni_52211","","52211","Bärgning för landtransport"
"sni_52219","","52219","Övriga stödtjänster till landtransport"
"sni_52220","","52220","Stödtjänster till sjötransport"
"sni_52230","","52230","Stödtjänster till lufttransport"
"sni_52241","","52241","Hamngodshantering"
"sni_52249","","52249","Övrig godshantering"
"sni_52290","","52290","Övriga stödtjänster till transport"
"sni_53100","","53100","Postbefordran via nationella posten"
"sni_53201","","53201","Annan postbefordran"
"sni_53202","","53202","Bud- och kurirverksamhet"
"sni_53203","","53203","Tidningsdistribution"
"sni_55101","","55101","Hotellverksamhet med restaurangrörelse"
"sni_55102","","55102","Drift av konferensanläggningar"
"sni_55103","","55103","Hotellverksamhet utan restaurangrörelse"
"sni_55201","","55201","Vandrarhemsverksamhet"
"sni_55202","","55202","Stugbyverksamhet m.m."
"sni_55300","","55300","Campingplatsverksamhet"
"sni_55900","","55900","Annan logiverksamhet"
"sni_56100","","56100","Restaurangverksamhet"
"sni_56210","","56210","Cateringverksamhet vid enskilda evenemang"
"sni_56291","","56291","Drift av personalmatsalar"
"sni_56292","","56292","Centralköksverksamhet för sjukhus"
"sni_56293","","56293","Centralköksverksamhet för skolor, omsorgs- och andra institutioner"
"sni_56294","","56294","Cateringverksamhet för transportsektorn"
"sni_56299","","56299","Övrig cateringverksamhet"
"sni_56300","","56300","Barverksamhet"
"sni_58110","","58110","Bokutgivning"
"sni_58120","","58120","Publicering av kataloger och sändlistor"
"sni_58131","","58131","Dagstidningsutgivning"
"sni_58132","","58132","Annonstidningsutgivning"
"sni_58140","","58140","Utgivning av tidskrifter"
"sni_58190","","58190","Annan förlagsverksamhet"
"sni_58210","","58210","Utgivning av dataspel"
"sni_58290","","58290","Utgivning av annan programvara"
"sni_59110","","59110","Produktion av film, video och TV-program"
"sni_59120","","59120","Efterproduktion av film, video och TV-program"
"sni_59130","","59130","Film-, video- och TV-programdistribution"
"sni_59140","","59140","Filmvisning"
"sni_59200","","59200","Ljudinspelning och fonogramutgivning"
"sni_60100","","60100","Sändning av radioprogram"
"sni_60200","","60200","Planering av TV-program och sändningsverksamhet"
"sni_61100","","61100","Trådbunden telekommunikation"
"sni_61200","","61200","Trådlös telekommunikation"
"sni_61300","","61300","Telekommunikation via satellit"
"sni_61900","","61900","Annan telekommunikation"
"sni_62010","","62010","Dataprogrammering"
"sni_62020","","62020","Datakonsultverksamhet"
"sni_62030","","62030","Datordrifttjänster"
"sni_62090","","62090","Andra IT- och datatjänster"
"sni_63110","","63110","Databehandling, hosting o.d."
"sni_63120","","63120","Webbportaler"
"sni_63910","","63910","Nyhetsservice"
"sni_63990","","63990","Övriga informationstjänster"
"sni_64110","","64110","Centralbanksverksamhet"
"sni_64190","","64190","Annan monetär finansförmedling"
"sni_64201","","64201","Holdingverksamhet i finansiella koncerner"
"sni_64202","","64202","Holdingverksamhet i icke-finansiella koncerner"
"sni_64301","","64301","Investeringsfonder"
"sni_64309","","64309","Andra fonder och liknande finansiella enheter"
"sni_64910","","64910","Finansiell leasing"
"sni_64920","","64920","Annan kreditgivning"
"sni_64991","","64991","Investment- och riskkapitalbolagsverksamhet"
"sni_64992","","64992","Handel med och förvaltning av värdepapper, för egen räkning"
"sni_64993","","64993","Förvaltning av och handel med värdepapper för en begränsad och sluten krets av ägare"
"sni_64999","","64999","Diverse övrig finansförmedling"
"sni_65111","","65111","Fondanknuten livförsäkring"
"sni_65119","","65119","Övrig livförsäkring"
"sni_65120","","65120","Skadeförsäkring"
"sni_65200","","65200","Återförsäkring"
"sni_65300","","65300","Pensionsfondsverksamhet"
"sni_66110","","66110","Administrativa tjänster till finansiella marknader"
"sni_66120","","66120","Verksamhet utförd av värdepappers- och varumäklare"
"sni_66190","","66190","Andra stödtjänster till finansiella tjänster utom försäkring och pensionsfondsverksamhet"
"sni_66210","","66210","Risk- och skadebedömning"
"sni_66220","","66220","Verksamhet utförd av försäkringsombud och försäkringsmäklare"
"sni_66290","","66290","Andra stödtjänster till försäkring och pensionsfondsverksamhet"
"sni_66301","","66301","Förvaltning av investeringsfonder"
"sni_66309","","66309","Annan fondförvaltning"
"sni_68100","","68100","Handel med egna fastigheter"
"sni_68201","","68201","Uthyrning och förvaltning av egna eller arrenderade bostäder"
"sni_68202","","68202","Uthyrning och förvaltning av egna eller arrenderade industrilokaler"
"sni_68203","","68203","Uthyrning och förvaltning av egna eller arrenderade, andra lokaler"
"sni_68204","","68204","Förvaltning i bostadsrättsföreningar"
"sni_68209","","68209","Övrig förvaltning av egna eller arrenderade fastigheter"
"sni_68310","","68310","Fastighetsförmedling"
"sni_68320","","68320","Fastighetsförvaltning på uppdrag"
"sni_69101","","69101","Advokatbyråverksamhet"
"sni_69102","","69102","Juridiska byråers verksamhet m.m."
"sni_69103","","69103","Patentbyråverksamhet m.m."
"sni_69201","","69201","Redovisning och bokföring"
"sni_69202","","69202","Revision"
"sni_69203","","69203","Skatterådgivning"
"sni_70100","","70100","Verksamheter som utövas av huvudkontor"
"sni_70210","","70210","PR och kommunikation"
"sni_70220","","70220","Konsultverksamhet avseende företags organisation"
"sni_71110","","71110","Arkitektverksamhet"
"sni_71121","","71121","Teknisk konsultverksamhet inom bygg- och anläggningsteknik"
"sni_71122","","71122","Teknisk konsultverksamhet inom industriteknik"
"sni_71123","","71123","Teknisk konsultverksamhet inom elteknik"
"sni_71124","","71124","Teknisk konsultverksamhet inom energi-, miljö- och VVS-teknik"
"sni_71129","","71129","Övrig teknisk konsultverksamhet"
"sni_71200","","71200","Teknisk provning och analys"
"sni_72110","","72110","Bioteknisk forskning och utveckling"
"sni_72190","","72190","Annan naturvetenskaplig och teknisk forskning och utveckling"
"sni_72200","","72200","Samhällsvetenskaplig och humanistisk forskning och utveckling"
"sni_73111","","73111","Reklambyråverksamhet"
"sni_73112","","73112","Direktreklamverksamhet"
"sni_73119","","73119","Övrig reklamverksamhet"
"sni_73120","","73120","Mediebyråverksamhet och annonsförsäljning"
"sni_73200","","73200","Marknads- och opinionsundersökning"
"sni_74101","","74101","Industri- och produktdesignverksamhet"
"sni_74102","","74102","Grafisk designverksamhet"
"sni_74103","","74103","Inredningsarkitektverksamhet"
"sni_74201","","74201","Porträttfotoverksamhet"
"sni_74202","","74202","Reklamfotoverksamhet"
"sni_74203","","74203","Press- och övrig fotografverksamhet"
"sni_74204","","74204","Fotolaboratorieverksamhet"
"sni_74300","","74300","Översättning och tolkning"
"sni_74900","","74900","Övrig verksamhet inom juridik, ekonomi, vetenskap och teknik"
"sni_75000","","75000","Veterinärverksamhet"
"sni_77110","","77110","Uthyrning och leasing av personbilar och lätta motorfordon"
"sni_77120","","77120","Uthyrning och leasing av lastbilar och andra tunga motorfordon"
"sni_77210","","77210","Uthyrning och leasing av fritids- och sportutrustning"
"sni_77220","","77220","Uthyrning av videokassetter och dvd-skivor"
"sni_77290","","77290","Uthyrning och leasing av andra hushållsartiklar och varor för personligt bruk"
"sni_77310","","77310","Uthyrning och leasing av jordbruksmaskiner och jordbruksredskap"
"sni_77320","","77320","Uthyrning och leasing av bygg- och anläggningsmaskiner"
"sni_77330","","77330","Uthyrning och leasing av kontorsmaskiner och kontorsutrustning (inklusive datorer)"
"sni_77340","","77340","Uthyrning och leasing av fartyg och båtar"
"sni_77350","","77350","Uthyrning och leasing av flygplan"
"sni_77390","","77390","Uthyrning och leasing av övrig utrustning och övriga maskiner och materiella tillgångar"
"sni_77400","","77400","Leasing av immateriell egendom och liknande produkter, med undantag för upphovsrättsskyddade verk"
"sni_78100","","78100","Arbetsförmedling och rekrytering"
"sni_78200","","78200","Personaluthyrning"
"sni_78300","","78300","Övrigt tillhandahållande av personalfunktioner"
"sni_79110","","79110","Resebyråverksamhet"
"sni_79120","","79120","Researrangemang"
"sni_79900","","79900","Turist- och bokningsservice"
"sni_80100","","80100","Säkerhetsverksamhet"
"sni_80200","","80200","Säkerhetssystemtjänster"
"sni_80300","","80300","Spanings- och detektivverksamhet"
"sni_81100","","81100","Fastighetsrelaterade stödtjänster"
"sni_81210","","81210","Lokalvård"
"sni_81221","","81221","Rengöring av byggnader"
"sni_81222","","81222","Skorstensfejarverksamhet"
"sni_81290","","81290","Annan rengöring"
"sni_81300","","81300","Skötsel och underhåll av grönytor"
"sni_82110","","82110","Kombinerade kontorstjänster"
"sni_82190","","82190","Kopiering, dokumentsammanställning och andra specialiserade kontorstjänster"
"sni_82200","","82200","Callcenterverksamhet"
"sni_82300","","82300","Arrangemang av kongresser och mässor"
"sni_82910","","82910","Inkassoföretags och kreditupplysningsföretags verksamhet"
"sni_82920","","82920","Förpackningsverksamhet"
"sni_82990","","82990","Övriga företagstjänster"
"sni_84111","","84111","Stats- och kommunledning, lagstiftning och övergripande planering"
"sni_84112","","84112","Inspektion, kontroll, tillståndsgivning"
"sni_84113","","84113","Skatteförvaltning, indrivning"
"sni_84114","","84114","Samhällelig informationsförsörjning"
"sni_84115","","84115","Personalförvaltning och andra allmänna stödtjänster"
"sni_84121","","84121","Administration av grundskole- och gymnasieskoleutbildning"
"sni_84122","","84122","Administration av universitets- och högskoleutbildning samt forskning"
"sni_84123","","84123","Administration av hälso- och sjukvård"
"sni_84124","","84124","Administration av omsorg och socialtjänst"
"sni_84125","","84125","Administration av program för kultur, miljö, boende m.m."
"sni_84131","","84131","Administration av infrastrukturprogram"
"sni_84132","","84132","Administration av program för jordbruk, skogsbruk, jakt och fiske"
"sni_84133","","84133","Administration av arbetsmarknadsprogram"
"sni_84139","","84139","Administration av andra näringslivsprogram"
"sni_84210","","84210","Utrikesförvaltning"
"sni_84221","","84221","Militärt försvar"
"sni_84222","","84222","Gemensam verksamhet för totalförsvaret"
"sni_84223","","84223","Civilt försvar och frivilligförsvar"
"sni_84231","","84231","Åklagarverksamhet"
"sni_84232","","84232","Domstolsverksamhet"
"sni_84233","","84233","Kriminalvård"
"sni_84240","","84240","Polisverksamhet"
"sni_84250","","84250","Brand- och räddningsverksamhet"
"sni_84300","","84300","Obligatorisk socialförsäkring"
"sni_85100","","85100","Förskoleutbildning"
"sni_85201","","85201","Grundskoleutbildning och förskoleklass"
"sni_85202","","85202","Utbildning inom grundsärskola"
"sni_85311","","85311","Studieförberedande gymnasial utbildning"
"sni_85312","","85312","Kommunal vuxenutbildning o.d."
"sni_85321","","85321","Gymnasial yrkesutbildning"
"sni_85322","","85322","Utbildning inom gymnasiesärskola"
"sni_85323","","85323","Annan gymnasial utbildning"
"sni_85324","","85324","Yrkesförarutbildning m.m."
"sni_85410","","85410","Eftergymnasial utbildning vid annat än universitet och högskola"
"sni_85420","","85420","Universitets- eller högskoleutbildning"
"sni_85510","","85510","Sport- och fritidsutbildning"
"sni_85521","","85521","Kommunala kulturskolans utbildning"
"sni_85522","","85522","Övrig musik-, dans- och kulturell utbildning"
"sni_85530","","85530","Trafikskoleverksamhet"
"sni_85591","","85591","Arbetsmarknadsutbildning"
"sni_85592","","85592","Folkhögskoleutbildning"
"sni_85593","","85593","Studieförbundens och frivilligorganisationernas utbildning"
"sni_85594","","85594","Personalutbildning"
"sni_85599","","85599","Diverse övrig utbildning"
"sni_85600","","85600","Stödverksamhet för utbildningsväsendet"
"sni_86101","","86101","Sluten primärvård"
"sni_86102","","86102","Specialiserad sluten somatisk hälso- och sjukvård på sjukhus"
"sni_86103","","86103","Specialiserad sluten psykiatrisk hälso- och sjukvård på sjukhus"
"sni_86211","","86211","Primärvårdsmottagningar med läkare m.m."
"sni_86212","","86212","Annan allmän öppen hälso- och sjukvård, ej primärvård"
"sni_86221","","86221","Specialistläkarverksamhet inom öppenvård, på sjukhus"
"sni_86222","","86222","Specialistläkarverksamhet inom öppenvård, ej på sjukhus"
"sni_86230","","86230","Tandläkarverksamhet"
"sni_86901","","86901","Medicinsk laboratorieverksamhet m.m."
"sni_86902","","86902","Ambulanstransporter och ambulanssjukvård"
"sni_86903","","86903","Primärvård, ej läkare"
"sni_86904","","86904","Tandhygienistverksamhet"
"sni_86905","","86905","Fysioterapeutisk verksamhet  o.d."
"sni_86909","","86909","Annan öppen hälso- och sjukvård, utan läkare"
"sni_87100","","87100","Boende med sjuksköterskevård"
"sni_87201","","87201","Boende med särskild service för personer med utvecklingsstörning eller  psykiska funktionshinder"
"sni_87202","","87202","Boende med särskild service för barn och ungdomar med missbruksproblem"
"sni_87203","","87203","Boende med särskild service för vuxna med missbruksproblem"
"sni_87301","","87301","Vård och omsorg i särskilda boendeformer för äldre personer"
"sni_87302","","87302","Vård och omsorg i särskilda boendeformer för  personer med funktionshinder"
"sni_87901","","87901","Heldygnsvård med boende för barn och ungdomar med sociala problem"
"sni_87902","","87902","Omsorg och sociala insatser i övriga boendeformer för vuxna"
"sni_88101","","88101","Öppna sociala insatser för äldre personer"
"sni_88102","","88102","Öppna sociala insatser för personer med funktionshinder"
"sni_88910","","88910","Dagbarnvård"
"sni_88991","","88991","Öppna sociala insatser för barn och ungdomar med sociala problem"
"sni_88992","","88992","Öppna sociala insatser för vuxna med missbruksproblem"
"sni_88993","","88993","Övriga öppna sociala insatser för vuxna"
"sni_88994","","88994","Humanitära insatser"
"sni_88995","","88995","Drift av flyktingförläggning"
"sni_90010","","90010","Artistisk verksamhet"
"sni_90020","","90020","Stödtjänster till artistisk verksamhet"
"sni_90030","","90030","Litterärt och konstnärligt skapande"
"sni_90040","","90040","Drift av teatrar, konserthus o.d."
"sni_91011","","91011","Biblioteksverksamhet"
"sni_91012","","91012","Arkivverksamhet"
"sni_91020","","91020","Museiverksamhet"
"sni_91030","","91030","Vård av historiska minnesmärken och byggnader och liknande sevärdheter"
"sni_91040","","91040","Drift av botaniska trädgårdar, djurparker och naturreservat"
"sni_92000","","92000","Spel- och vadhållningsverksamhet"
"sni_93111","","93111","Drift av skidsportanläggningar"
"sni_93112","","93112","Drift av golfbanor"
"sni_93113","","93113","Drift av motorbanor"
"sni_93114","","93114","Drift av trav- och galoppbanor"
"sni_93119","","93119","Drift av sporthallar, idrottsplatser och andra sportanläggningar"
"sni_93120","","93120","Sportklubbars och idrottsföreningars verksamhet"
"sni_93130","","93130","Drift av gymanläggningar"
"sni_93191","","93191","Tävling med hästar"
"sni_93199","","93199","Övrig sportverksamhet"
"sni_93210","","93210","Nöjes- och temaparksverksamhet"
"sni_93290","","93290","Övrig fritids- och nöjesverksamhet"
"sni_94111","","94111","Intressebevakning inom branschorganisationer"
"sni_94112","","94112","Intressebevakning inom arbetsgivarorganisationer"
"sni_94120","","94120","Intressebevakning inom yrkesorganisationer"
"sni_94200","","94200","Intressebevakning inom arbetstagarorganisationer"
"sni_94910","","94910","Verksamhet i religiösa samfund"
"sni_94920","","94920","Verksamhet i politiska organisationer"
"sni_94990","","94990","Verksamhet i andra intresseorganisationer"
"sni_95110","","95110","Reparation av datorer och kringutrustning"
"sni_95120","","95120","Reparation av kommunikationsutrustning"
"sni_95210","","95210","Reparation av hemelektronik"
"sni_95220","","95220","Reparation av hushållsapparater samt av utrustning för hem och trädgård"
"sni_95230","","95230","Lagning av skodon och lädervaror"
"sni_95240","","95240","Reparation av möbler och heminredning"
"sni_95250","","95250","Reparation av ur och guldsmedsvaror"
"sni_95290","","95290","Reparation av andra hushållsartiklar och personliga artiklar"
"sni_96011","","96011","Industri- och institutionstvätt"
"sni_96012","","96012","Konsumenttvätt"
"sni_96021","","96021","Hårvård"
"sni_96022","","96022","Skönhetsvård"
"sni_96030","","96030","Begravningsverksamhet"
"sni_96040","","96040","Kroppsvård"
"sni_96090","","96090","Övriga konsumenttjänster"
"sni_97000","","97000","Förvärvsarbete i hushåll"
"sni_98100","","98100","Hushållens produktion av diverse varor för eget bruk"
"sni_98200","","98200","Hushållens produktion av diverse tjänster för eget bruk"
"sni_99000","","99000","Verksamhet vid internationella organisationer, utländska ambassader o.d."
